"nodeA","nodeB","nodeC","rel1","rel2","rel3"
"Robert Boyle","physicien","cou","6","9","9"
"Henri Becquerel","physicien","cou","6","9","9"
"Amedeo Avogadro","physicien","cou","6","9","9"
"Édouard Branly","physicien","cou","6","9","9"
"Niels Bohr","physicien","cou","6","9","9"
"Robert Wilhelm Bunsen","physicien","cou","6","9","9"
"Stephen Jay Gould","paléontologue","cou","6","9","9"
"Alan Turing","mathématicien","cou","6","9","9"
"Pythagore","mathématicien","cou","6","9","9"
"Alan Mathison Turing","mathématicien","cou","6","9","9"
"Bernhard Riemann","mathématicien","cou","6","9","9"
"Julius Plücker","mathématicien","cou","6","9","9"
"Blaise Pascal","mathématicien","cou","6","9","9"
"Isaac Newton","mathématicien","cou","6","9","9"
"Hermann Minkowski","mathématicien","cou","6","9","9"
"Henri Poincaré","mathématicien","cou","6","9","9"
"Pierre-Simon Laplace","mathématicien","cou","6","9","9"
"Christiaan Huygens","mathématicien","cou","6","9","9"
"Évariste Galois","mathématicien","cou","6","9","9"
"Galilée","mathématicien","cou","6","9","9"
"David Hilbert","mathématicien","cou","6","9","9"
"Stephen Cole Kleene","mathématicien","cou","6","9","9"
"Kurt Gödel","mathématicien","cou","6","9","9"
"Euclide","mathématicien","cou","6","9","9"
"Oronce Fine","mathématicien","cou","6","9","9"
"Leonhard Euler","mathématicien","cou","6","9","9"
"Alonzo Church","mathématicien","cou","6","9","9"
"Archimède","mathématicien","cou","6","9","9"
"Jean Bernoulli","mathématicien","cou","6","9","9"
"Augustin Louis Cauchy","mathématicien","cou","6","9","9"
"Charles Babbage","mathématicien","cou","6","9","9"
"André-Marie Ampère","mathématicien","cou","6","9","9"
"Jacques Bernoulli","mathématicien","cou","6","9","9"
"Paul-Émile Victor","explorateur","cou","6","9","9"
"Théodore Monod","explorateur","cou","6","9","9"
"Jacques-Yves Cousteau","explorateur","cou","6","9","9"
"Alan Turing","cryptologue","cou","6","9","9"
"Alan Mathison Turing","cryptologue","cou","6","9","9"
"Friedrich Wöhler","chimiste","cou","6","9","9"
"Joseph Priestley","chimiste","cou","6","9","9"
"Dmitri Mendeleïev","chimiste","cou","6","9","9"
"Irène Joliot-Curie","chimiste","cou","6","9","9"
"Fritz Haber","chimiste","cou","6","9","9"
"Louis Joseph Gay-Lussac","chimiste","cou","6","9","9"
"William Crookes","chimiste","cou","6","9","9"
"John Dalton","chimiste","cou","6","9","9"
"Marie Curie","chimiste","cou","6","9","9"
"biochimiste","chimiste","cou","6","9","9"
"Svante August Arrhenius","chimiste","cou","6","9","9"
"Amedeo Avogadro","chimiste","cou","6","9","9"
"Robert Wilhelm Bunsen","chimiste","cou","6","9","9"
"Nikola Tesla","inventeur","jambe","6","9","9"
"George Stephenson","inventeur","jambe","6","9","9"
"Christopher Latham Sholes","inventeur","jambe","6","9","9"
"Ottmar Mergenthaler","inventeur","jambe","6","9","9"
"Benjamin Franklin","inventeur","jambe","6","9","9"
"Thomas Alva Edison","inventeur","jambe","6","9","9"
"Oronce Fine","inventeur","jambe","6","9","9"
"John Boyd Dunlop","inventeur","jambe","6","9","9"
"George Eastman","inventeur","jambe","6","9","9"
"Édouard Branly","inventeur","jambe","6","9","9"
"Louis Braille","inventeur","jambe","6","9","9"
"scientifique","inventeur","jambe","6","9","9"
"Carl Benz","inventeur","jambe","6","9","9"
"ordinateur","scanner","jambe","9","9","9"
"Alan Turing","scientifique","jambe","6","9","9"
"Wallace Clement Sabine","scientifique","jambe","6","9","9"
"Friedrich Wöhler","scientifique","jambe","6","9","9"
"Edward Witten","scientifique","jambe","6","9","9"
"Alessandro Volta","scientifique","jambe","6","9","9"
"Edward Sabine","scientifique","jambe","6","9","9"
"Nikola Tesla","scientifique","jambe","6","9","9"
"Ernest Rutherford","scientifique","jambe","6","9","9"
"Henri Sainte-Claire Deville","scientifique","jambe","6","9","9"
"Laurent Schwartz","scientifique","jambe","6","9","9"
"James Watt","scientifique","jambe","6","9","9"
"Evangelista Torricelli","scientifique","jambe","6","9","9"
"William Henry Fox Talbot","scientifique","jambe","6","9","9"
"Wilhelm Röntgen","scientifique","jambe","6","9","9"
"George Stephenson","scientifique","jambe","6","9","9"
"Erwin Schrödinger","scientifique","jambe","6","9","9"
"Christopher Latham Sholes","scientifique","jambe","6","9","9"
"Paul-Émile Victor","scientifique","jambe","6","9","9"
"Bernhard Riemann","scientifique","jambe","6","9","9"
"Karl Weierstrass","scientifique","jambe","6","9","9"
"Paul Schützenberger","scientifique","jambe","6","9","9"
"Pythagore","scientifique","jambe","6","9","9"
"Alan Mathison Turing","scientifique","jambe","6","9","9"
"Charles Townes","scientifique","jambe","6","9","9"
"Joseph John Thomson","scientifique","jambe","6","9","9"
"Bertrand Russell","scientifique","jambe","6","9","9"
"Albert Abraham Michelson","scientifique","jambe","6","9","9"
"Ernst Mach","scientifique","jambe","6","9","9"
"Hermann Minkowski","scientifique","jambe","6","9","9"
"Ernst Mayr","scientifique","jambe","6","9","9"
"Guglielmo Marconi","scientifique","jambe","6","9","9"
"Blaise Pascal","scientifique","jambe","6","9","9"
"Isaac Newton","scientifique","jambe","6","9","9"
"Carl von Linné","scientifique","jambe","6","9","9"
"George Dawson Preston","scientifique","jambe","6","9","9"
"Ptolémée","scientifique","jambe","6","9","9"
"Pierre-Simon Laplace","scientifique","jambe","6","9","9"
"James Nasmyth","scientifique","jambe","6","9","9"
"Ivan Petrovitch Pavlov","scientifique","jambe","6","9","9"
"Louis Pasteur","scientifique","jambe","6","9","9"
"Robert Oppenheimer","scientifique","jambe","6","9","9"
"Dmitri Mendeleïev","scientifique","jambe","6","9","9"
"Ottmar Mergenthaler","scientifique","jambe","6","9","9"
"Max Planck","scientifique","jambe","6","9","9"
"Joseph Lister","scientifique","jambe","6","9","9"
"Julius Plücker","scientifique","jambe","6","9","9"
"Georg Simon Ohm","scientifique","jambe","6","9","9"
"Marcello Malpighi","scientifique","jambe","6","9","9"
"abbé Edme Mariotte","scientifique","jambe","6","9","9"
"James Clerk Maxwell","scientifique","jambe","6","9","9"
"Joseph Priestley","scientifique","jambe","6","9","9"
"Louis Lumière","scientifique","jambe","6","9","9"
"Auguste Lumière","scientifique","jambe","6","9","9"
"Wilhelm Ostwald","scientifique","jambe","6","9","9"
"Henri Poincaré","scientifique","jambe","6","9","9"
"Théodore Monod","scientifique","jambe","6","9","9"
"Marin Mersenne","scientifique","jambe","6","9","9"
"Joseph von Fraunhofer","scientifique","jambe","6","9","9"
"Karl Landsteiner","scientifique","jambe","6","9","9"
"Luigi Galvani","scientifique","jambe","6","9","9"
"Max von Laue","scientifique","jambe","6","9","9"
"Irène Joliot-Curie","scientifique","jambe","6","9","9"
"Évariste Galois","scientifique","jambe","6","9","9"
"Louis Joseph Gay-Lussac","scientifique","jambe","6","9","9"
"Galilée","scientifique","jambe","6","9","9"
"Edwin Hubble","scientifique","jambe","6","9","9"
"Kurt Gödel","scientifique","jambe","6","9","9"
"Albert Jacquard","scientifique","jambe","6","9","9"
"Gustav Kirchhoff","scientifique","jambe","6","9","9"
"Heinrich Rudolf Hertz","scientifique","jambe","6","9","9"
"César Lattes","scientifique","jambe","6","9","9"
"Johannes Kepler","scientifique","jambe","6","9","9"
"Lord Kelvin","scientifique","jambe","6","9","9"
"Edmond Halley","scientifique","jambe","6","9","9"
"James Prescott Joule","scientifique","jambe","6","9","9"
"Fritz Haber","scientifique","jambe","6","9","9"
"Stephen Cole Kleene","scientifique","jambe","6","9","9"
"Stephen Jay Gould","scientifique","jambe","6","9","9"
"David Hilbert","scientifique","jambe","6","9","9"
"Hippocrate","scientifique","jambe","6","9","9"
"Edwin H. Land","scientifique","jambe","6","9","9"
"William Thomson","scientifique","jambe","6","9","9"
"Christiaan Huygens","scientifique","jambe","6","9","9"
"Adrien-Marie Legendre","scientifique","jambe","6","9","9"
"William Herschel","scientifique","jambe","6","9","9"
"Augustin Fresnel","scientifique","jambe","6","9","9"
"Joseph Henry","scientifique","jambe","6","9","9"
"Frédéric Joliot-Curie","scientifique","jambe","6","9","9"
"Nicolas Copernic","scientifique","jambe","6","9","9"
"Yves Chauvin","scientifique","jambe","6","9","9"
"Benjamin Franklin","scientifique","jambe","6","9","9"
"Alexander Fleming","scientifique","jambe","6","9","9"
"Paul Dirac","scientifique","jambe","6","9","9"
"Christian Doppler","scientifique","jambe","6","9","9"
"Francis Crick","scientifique","jambe","6","9","9"
"James Chadwick","scientifique","jambe","6","9","9"
"Thomas Alva Edison","scientifique","jambe","6","9","9"
"Richard Feynman","scientifique","jambe","6","9","9"
"Leonhard Euler","scientifique","jambe","6","9","9"
"Michael Faraday","scientifique","jambe","6","9","9"
"Georges Charpak","scientifique","jambe","6","9","9"
"Euclide","scientifique","jambe","6","9","9"
"Jean Bernard Léon Foucault","scientifique","jambe","6","9","9"
"Oronce Fine","scientifique","jambe","6","9","9"
"Albert Einstein","scientifique","jambe","6","9","9"
"Humphry Davy","scientifique","jambe","6","9","9"
"John Boyd Dunlop","scientifique","jambe","6","9","9"
"George Eastman","scientifique","jambe","6","9","9"
"Charles de Coulomb","scientifique","jambe","6","9","9"
"John Dalton","scientifique","jambe","6","9","9"
"Marie Curie","scientifique","jambe","6","9","9"
"Theodosius Dobzhansky","scientifique","jambe","6","9","9"
"Erwin Chargaff","scientifique","jambe","6","9","9"
"Enrico Fermi","scientifique","jambe","6","9","9"
"Henry Cavendish","scientifique","jambe","6","9","9"
"William Crookes","scientifique","jambe","6","9","9"
"Jacques-Yves Cousteau","scientifique","jambe","6","9","9"
"Alonzo Church","scientifique","jambe","6","9","9"
"Joseph Fourier","scientifique","jambe","6","9","9"
"André-Marie Ampère","scientifique","jambe","6","9","9"
"Alphonse Bertillon","scientifique","jambe","6","9","9"
"Jean Bernoulli","scientifique","jambe","6","9","9"
"Amedeo Avogadro","scientifique","jambe","6","9","9"
"John Logie Baird","scientifique","jambe","6","9","9"
"Édouard Branly","scientifique","jambe","6","9","9"
"Wernher von Braun","scientifique","jambe","6","9","9"
"Daniel Bernoulli","scientifique","jambe","6","9","9"
"Ludwig Boltzmann","scientifique","jambe","6","9","9"
"Christiaan Barnard","scientifique","jambe","6","9","9"
"Louis Braille","scientifique","jambe","6","9","9"
"astronome","scientifique","jambe","6","9","9"
"Archimède","scientifique","jambe","6","9","9"
"botaniste","scientifique","jambe","6","9","9"
"météorologue","scientifique","jambe","6","9","9"
"sociologue","scientifique","jambe","6","9","9"
"paléontologue","scientifique","jambe","6","9","9"
"chimiste","scientifique","jambe","6","9","9"
"physicien","scientifique","jambe","6","9","9"
"Jacques Bernoulli","scientifique","jambe","6","9","9"
"André Vésale","scientifique","jambe","6","9","9"
"Auguste Bravais","scientifique","jambe","6","9","9"
"Robert Wilhelm Bunsen","scientifique","jambe","6","9","9"
"Svante August Arrhenius","scientifique","jambe","6","9","9"
"Isambard Kingdom Brunel","scientifique","jambe","6","9","9"
"Alexander Graham Bell","scientifique","jambe","6","9","9"
"Charles Babbage","scientifique","jambe","6","9","9"
"Carl Benz","scientifique","jambe","6","9","9"
"Augustin Louis Cauchy","scientifique","jambe","6","9","9"
"Niels Bohr","scientifique","jambe","6","9","9"
"Robert Boyle","scientifique","jambe","6","9","9"
"Pierre Victor Auger","scientifique","jambe","6","9","9"
"Averroès","scientifique","jambe","6","9","9"
"Joseph Black","scientifique","jambe","6","9","9"
"Henri Becquerel","scientifique","jambe","6","9","9"
"Avicenne","scientifique","jambe","6","9","9"
"Erwin Chargaff","biochimiste","jambe","6","9","9"
"Mathématiques","vivant","jambe","17","9","9"
"inventeur","vivant","jambe","17","9","9"
"Boris Cyrulnik","vivant","jambe","17","9","9"
"Mathieu Lafourcade","vivant","jambe","17","9","9"
"transformateur","vivant","jambe","17","9","9"
"pile électrique","vivant","jambe","17","9","9"
"moteur","vivant","jambe","17","9","9"
"convertisseur","vivant","jambe","17","9","9"
"interrupteur","vivant","jambe","17","9","9"
"Wallace Clement Sabine","vivant","jambe","17","9","9"
"Edward Witten","vivant","jambe","17","9","9"
"Ernest Rutherford","vivant","jambe","17","9","9"
"Wilhelm Röntgen","vivant","jambe","17","9","9"
"Christopher Latham Sholes","vivant","jambe","17","9","9"
"Bernhard Riemann","vivant","jambe","17","9","9"
"Joseph John Thomson","vivant","jambe","17","9","9"
"George Dawson Preston","vivant","jambe","17","9","9"
"Pierre-Simon Laplace","vivant","jambe","17","9","9"
"Julius Plücker","vivant","jambe","17","9","9"
"abbé Edme Mariotte","vivant","jambe","17","9","9"
"James Clerk Maxwell","vivant","jambe","17","9","9"
"Louis Lumière","vivant","jambe","17","9","9"
"Wilhelm Ostwald","vivant","jambe","17","9","9"
"Marin Mersenne","vivant","jambe","17","9","9"
"Max von Laue","vivant","jambe","17","9","9"
"Gustav Kirchhoff","vivant","jambe","17","9","9"
"Lord Kelvin","vivant","jambe","17","9","9"
"William Thomson","vivant","jambe","17","9","9"
"Augustin Fresnel","vivant","jambe","17","9","9"
"Christian Doppler","vivant","jambe","17","9","9"
"Francis Crick","vivant","jambe","17","9","9"
"James Chadwick","vivant","jambe","17","9","9"
"Richard Feynman","vivant","jambe","17","9","9"
"Humphry Davy","vivant","jambe","17","9","9"
"Charles de Coulomb","vivant","jambe","17","9","9"
"Alonzo Church","vivant","jambe","17","9","9"
"Joseph Fourier","vivant","jambe","17","9","9"
"André-Marie Ampère","vivant","jambe","17","9","9"
"symbolique","vivant","jambe","17","9","9"
"Ludwig Boltzmann","vivant","jambe","17","9","9"
"scientifique","vivant","jambe","17","9","9"
"hétérozygote","vivant","jambe","17","9","9"
"lumière","vivant","jambe","17","9","9"
"biochimiste","vivant","jambe","17","9","9"
"biomathématicien","vivant","jambe","17","9","9"
"anthropologue","vivant","jambe","17","9","9"
"astronome","vivant","jambe","17","9","9"
"botaniste","vivant","jambe","17","9","9"
"biologiste","vivant","jambe","17","9","9"
"archéologue","vivant","jambe","17","9","9"
"chercheur","vivant","jambe","17","9","9"
"ectoplasme","vivant","jambe","17","9","9"
"géologue","vivant","jambe","17","9","9"
"explorateur","vivant","jambe","17","9","9"
"statisticien","vivant","jambe","17","9","9"
"ethnologue","vivant","jambe","17","9","9"
"météorologue","vivant","jambe","17","9","9"
"cryptologue","vivant","jambe","17","9","9"
"glaciologue","vivant","jambe","17","9","9"
"éthologue","vivant","jambe","17","9","9"
"sociologue","vivant","jambe","17","9","9"
"mathématicien","vivant","jambe","17","9","9"
"paléontologue","vivant","jambe","17","9","9"
"économiste","vivant","jambe","17","9","9"
"exobiologiste","vivant","jambe","17","9","9"
"chimiste","vivant","jambe","17","9","9"
"sismologue","vivant","jambe","17","9","9"
"raffineur","vivant","jambe","17","9","9"
"physicien","vivant","jambe","17","9","9"
"Robert Wilhelm Bunsen","vivant","jambe","17","9","9"
"Augustin Louis Cauchy","vivant","jambe","17","9","9"
"Pierre Victor Auger","vivant","jambe","17","9","9"
"Edward Sabine","astronome","jambe","6","9","9"
"Ptolémée","astronome","jambe","6","9","9"
"Galilée","astronome","jambe","6","9","9"
"Johannes Kepler","astronome","jambe","6","9","9"
"Edmond Halley","astronome","jambe","6","9","9"
"William Herschel","astronome","jambe","6","9","9"
"Nicolas Copernic","astronome","jambe","6","9","9"
"Auguste Bravais","astronome","jambe","6","9","9"
"Louis Pasteur","biologiste","jambe","6","9","9"
"Karl Landsteiner","biologiste","jambe","6","9","9"
"Albert Jacquard","biologiste","jambe","6","9","9"
"Theodosius Dobzhansky","biologiste","jambe","6","9","9"
"Mathieu Lafourcade","chercheur","jambe","17","9","9"
"Mathieu Lafourcade","chercheur","jambe","6","9","9"
"Albert Jacquard","chercheur","jambe","6","9","9"
"biomathématicien","chercheur","jambe","6","9","9"
"biologiste","chercheur","jambe","6","9","9"
"archéologue","chercheur","jambe","6","9","9"
"géologue","chercheur","jambe","6","9","9"
"ethnologue","chercheur","jambe","6","9","9"
"sociologue","chercheur","jambe","6","9","9"
"chimiste","chercheur","jambe","6","9","9"
"physicien","chercheur","jambe","6","9","9"
"Paul-Émile Victor","explorateur","jambe","6","9","9"
"Théodore Monod","explorateur","jambe","6","9","9"
"Jacques-Yves Cousteau","explorateur","jambe","6","9","9"
"Alan Turing","cryptologue","jambe","6","9","9"
"Alan Mathison Turing","cryptologue","jambe","6","9","9"
"Alan Turing","mathématicien","jambe","6","9","9"
"Bernhard Riemann","mathématicien","jambe","6","9","9"
"Pythagore","mathématicien","jambe","6","9","9"
"Alan Mathison Turing","mathématicien","jambe","6","9","9"
"Hermann Minkowski","mathématicien","jambe","6","9","9"
"Blaise Pascal","mathématicien","jambe","6","9","9"
"Isaac Newton","mathématicien","jambe","6","9","9"
"Pierre-Simon Laplace","mathématicien","jambe","6","9","9"
"Julius Plücker","mathématicien","jambe","6","9","9"
"Henri Poincaré","mathématicien","jambe","6","9","9"
"Évariste Galois","mathématicien","jambe","6","9","9"
"Galilée","mathématicien","jambe","6","9","9"
"Kurt Gödel","mathématicien","jambe","6","9","9"
"Stephen Cole Kleene","mathématicien","jambe","6","9","9"
"David Hilbert","mathématicien","jambe","6","9","9"
"Christiaan Huygens","mathématicien","jambe","6","9","9"
"Leonhard Euler","mathématicien","jambe","6","9","9"
"Euclide","mathématicien","jambe","6","9","9"
"Oronce Fine","mathématicien","jambe","6","9","9"
"Alonzo Church","mathématicien","jambe","6","9","9"
"André-Marie Ampère","mathématicien","jambe","6","9","9"
"Jean Bernoulli","mathématicien","jambe","6","9","9"
"Archimède","mathématicien","jambe","6","9","9"
"Jacques Bernoulli","mathématicien","jambe","6","9","9"
"Charles Babbage","mathématicien","jambe","6","9","9"
"Augustin Louis Cauchy","mathématicien","jambe","6","9","9"
"Stephen Jay Gould","paléontologue","jambe","6","9","9"
"Friedrich Wöhler","chimiste","jambe","6","9","9"
"Dmitri Mendeleïev","chimiste","jambe","6","9","9"
"Joseph Priestley","chimiste","jambe","6","9","9"
"Irène Joliot-Curie","chimiste","jambe","6","9","9"
"Louis Joseph Gay-Lussac","chimiste","jambe","6","9","9"
"Fritz Haber","chimiste","jambe","6","9","9"
"John Dalton","chimiste","jambe","6","9","9"
"Marie Curie","chimiste","jambe","6","9","9"
"William Crookes","chimiste","jambe","6","9","9"
"Amedeo Avogadro","chimiste","jambe","6","9","9"
"biochimiste","chimiste","jambe","6","9","9"
"Robert Wilhelm Bunsen","chimiste","jambe","6","9","9"
"Svante August Arrhenius","chimiste","jambe","6","9","9"
"scanner","physicien","jambe","6","9","9"
"Wallace Clement Sabine","physicien","jambe","6","9","9"
"Edward Witten","physicien","jambe","6","9","9"
"Alessandro Volta","physicien","jambe","6","9","9"
"Ernest Rutherford","physicien","jambe","6","9","9"
"Evangelista Torricelli","physicien","jambe","6","9","9"
"Wilhelm Röntgen","physicien","jambe","6","9","9"
"Erwin Schrödinger","physicien","jambe","6","9","9"
"Joseph John Thomson","physicien","jambe","6","9","9"
"Albert Abraham Michelson","physicien","jambe","6","9","9"
"Ernst Mach","physicien","jambe","6","9","9"
"Guglielmo Marconi","physicien","jambe","6","9","9"
"Isaac Newton","physicien","jambe","6","9","9"
"George Dawson Preston","physicien","jambe","6","9","9"
"Robert Oppenheimer","physicien","jambe","6","9","9"
"Max Planck","physicien","jambe","6","9","9"
"Georg Simon Ohm","physicien","jambe","6","9","9"
"abbé Edme Mariotte","physicien","jambe","6","9","9"
"James Clerk Maxwell","physicien","jambe","6","9","9"
"Luigi Galvani","physicien","jambe","6","9","9"
"Max von Laue","physicien","jambe","6","9","9"
"Louis Joseph Gay-Lussac","physicien","jambe","6","9","9"
"Galilée","physicien","jambe","6","9","9"
"Gustav Kirchhoff","physicien","jambe","6","9","9"
"Lord Kelvin","physicien","jambe","6","9","9"
"James Prescott Joule","physicien","jambe","6","9","9"
"William Thomson","physicien","jambe","6","9","9"
"Christiaan Huygens","physicien","jambe","6","9","9"
"Augustin Fresnel","physicien","jambe","6","9","9"
"Joseph Henry","physicien","jambe","6","9","9"
"Frédéric Joliot-Curie","physicien","jambe","6","9","9"
"Paul Dirac","physicien","jambe","6","9","9"
"Christian Doppler","physicien","jambe","6","9","9"
"James Chadwick","physicien","jambe","6","9","9"
"Richard Feynman","physicien","jambe","6","9","9"
"Leonhard Euler","physicien","jambe","6","9","9"
"Michael Faraday","physicien","jambe","6","9","9"
"Georges Charpak","physicien","jambe","6","9","9"
"Jean Bernard Léon Foucault","physicien","jambe","6","9","9"
"Albert Einstein","physicien","jambe","6","9","9"
"Humphry Davy","physicien","jambe","6","9","9"
"Charles de Coulomb","physicien","jambe","6","9","9"
"Enrico Fermi","physicien","jambe","6","9","9"
"Henry Cavendish","physicien","jambe","6","9","9"
"Amedeo Avogadro","physicien","jambe","6","9","9"
"Édouard Branly","physicien","jambe","6","9","9"
"Ludwig Boltzmann","physicien","jambe","6","9","9"
"Robert Wilhelm Bunsen","physicien","jambe","6","9","9"
"Niels Bohr","physicien","jambe","6","9","9"
"Robert Boyle","physicien","jambe","6","9","9"
"Pierre Victor Auger","physicien","jambe","6","9","9"
"Henri Becquerel","physicien","jambe","6","9","9"
"Ptolémée","scientifique","=neck=","6","9","9"
"Evangelista Torricelli","scientifique","=neck=","6","9","9"
"Alan Mathison Turing","scientifique","=neck=","6","9","9"
"Robert Oppenheimer","scientifique","=neck=","6","9","9"
"Archimède","scientifique","=neck=","6","9","9"
"botaniste","scientifique","=neck=","6","9","9"
"astronome","scientifique","=neck=","6","9","9"
"sociologue","scientifique","=neck=","6","9","9"
"météorologue","scientifique","=neck=","6","9","9"
"paléontologue","scientifique","=neck=","6","9","9"
"Pierre Victor Auger","scientifique","=neck=","6","9","9"
"Charles Babbage","scientifique","=neck=","6","9","9"
"Jean Bernoulli","scientifique","=neck=","6","9","9"
"Avicenne","scientifique","=neck=","6","9","9"
"Robert Boyle","scientifique","=neck=","6","9","9"
"André Vésale","scientifique","=neck=","6","9","9"
"Amedeo Avogadro","scientifique","=neck=","6","9","9"
"Henri Becquerel","scientifique","=neck=","6","9","9"
"Averroès","scientifique","=neck=","6","9","9"
"Robert Wilhelm Bunsen","scientifique","=neck=","6","9","9"
"Paul Dirac","scientifique","=neck=","6","9","9"
"William Crookes","scientifique","=neck=","6","9","9"
"Francis Crick","scientifique","=neck=","6","9","9"
"Enrico Fermi","scientifique","=neck=","6","9","9"
"Leonhard Euler","scientifique","=neck=","6","9","9"
"Albert Einstein","scientifique","=neck=","6","9","9"
"Christian Doppler","scientifique","=neck=","6","9","9"
"Michael Faraday","scientifique","=neck=","6","9","9"
"Gustav Kirchhoff","scientifique","=neck=","6","9","9"
"Benjamin Franklin","scientifique","=neck=","6","9","9"
"James Prescott Joule","scientifique","=neck=","6","9","9"
"Évariste Galois","scientifique","=neck=","6","9","9"
"Galilée","scientifique","=neck=","6","9","9"
"Christiaan Huygens","scientifique","=neck=","6","9","9"
"Augustin Fresnel","scientifique","=neck=","6","9","9"
"Luigi Galvani","scientifique","=neck=","6","9","9"
"Isaac Newton","scientifique","=neck=","6","9","9"
"abbé Edme Mariotte","scientifique","=neck=","6","9","9"
"Blaise Pascal","scientifique","=neck=","6","9","9"
"Joseph Priestley","scientifique","=neck=","6","9","9"
"Georg Simon Ohm","scientifique","=neck=","6","9","9"
"Ptolémée","astronome","=neck=","6","9","9"
"Galilée","astronome","=neck=","6","9","9"
"Mathieu Lafourcade","chercheur","=neck=","17","9","9"
"Mathieu Lafourcade","chercheur","=neck=","6","9","9"
"biomathématicien","chercheur","=neck=","6","9","9"
"archéologue","chercheur","=neck=","6","9","9"
"biologiste","chercheur","=neck=","6","9","9"
"ethnologue","chercheur","=neck=","6","9","9"
"sociologue","chercheur","=neck=","6","9","9"
"Alan Mathison Turing","mathématicien","=neck=","6","9","9"
"Archimède","mathématicien","=neck=","6","9","9"
"Charles Babbage","mathématicien","=neck=","6","9","9"
"Jean Bernoulli","mathématicien","=neck=","6","9","9"
"Leonhard Euler","mathématicien","=neck=","6","9","9"
"Évariste Galois","mathématicien","=neck=","6","9","9"
"Galilée","mathématicien","=neck=","6","9","9"
"Christiaan Huygens","mathématicien","=neck=","6","9","9"
"Isaac Newton","mathématicien","=neck=","6","9","9"
"Blaise Pascal","mathématicien","=neck=","6","9","9"
"arithmétique","Mathématiques","décimal","6","9","9"
"arithmétique","mathématique","décimal","6","9","9"
"Mathématiques","arithmétique","décimal","9","9","9"
"mathématiques","arithmétique","décimal","9","9","9"
"mathématique","arithmétique","décimal","6","9","9"
"paléontologue","vivant","neck","17","9","9"
"Albert Einstein","physicien","cheveux","6","9","9"
"Albert Einstein","physicien","=hair=","6","9","9"
"Albert Einstein","physicien","hair","6","9","9"
"arithmétique","Mathématiques","soustraction","6","9","9"
"Mathématiques","arithmétique","soustraction","9","9","9"
"mathématiques","arithmétique","soustraction","9","9","9"
"mathématique","arithmétique","soustraction","6","9","9"
"arithmétique","mathématique","soustraction","6","9","9"
"biochimie","chimie","=enzyme=","6","9","9"
"ordinateur","scanner","alimentation","9","9","9"
"frigidaire","frigo","étagère","9","9","9"
"réfrigérateur","frigo","étagère","9","9","9"
"réfrigérateur","frigidaire","étagère","9","9","9"
"frigidaire","réfrigérateur","étagère","9","9","9"
"frigidaire","frigo","freezer","9","9","9"
"réfrigérateur","frigo","freezer","9","9","9"
"réfrigérateur","frigidaire","freezer","9","9","9"
"frigidaire","réfrigérateur","freezer","9","9","9"
"frigidaire","frigo","bac à légumes","9","9","9"
"réfrigérateur","frigo","bac à légumes","9","9","9"
"réfrigérateur","frigidaire","bac à légumes","9","9","9"
"frigidaire","réfrigérateur","bac à légumes","9","9","9"
"réfrigérateur","frigidaire","aliment périmé","9","9","9"
"frigidaire","frigo","aliment périmé","9","9","9"
"réfrigérateur","frigo","aliment périmé","9","9","9"
"frigidaire","réfrigérateur","aliment périmé","9","9","9"
"réfrigérateur","frigidaire","cône","9","9","9"
"frigidaire","frigo","cône","9","9","9"
"réfrigérateur","frigo","cône","9","9","9"
"frigidaire","réfrigérateur","cône","9","9","9"
"réfrigérateur","frigidaire","porte","9","9","9"
"frigidaire","frigo","porte","9","9","9"
"réfrigérateur","frigo","porte","9","9","9"
"frigidaire","réfrigérateur","porte","9","9","9"
"frigidaire","frigo","glaçon","9","9","9"
"réfrigérateur","frigo","glaçon","9","9","9"
"réfrigérateur","frigidaire","glaçon","9","9","9"
"frigidaire","réfrigérateur","glaçon","9","9","9"
"réfrigérateur","frigidaire","bas","9","9","9"
"frigidaire","réfrigérateur","bas","9","9","9"
"physicien","chercheur","universit�","6","15","15"
"recherche","biologie","universit�","","15","15"
"biochimie","biologie","universit�","6","15","15"
"biologie","recherche","universit�","42","15","15"
"recherche","biologie","coll�ge","","15","15"
"biologie","recherche","coll�ge","42","15","15"
"biochimie","biologie","�cole","6","15","15"
"physicien","chercheur","facult�","6","15","15"
"Edwin Powell Hubble","astronome","astronomie","6","42",""
"=science=","recherche","biologie","42","",""
"étude","recherche","biologie","6","",""
"Science","recherche","biologie","42","",""
"science","recherche","biologie","42","",""
"science","recherche","biologie","42","","6"
"sciences","recherche","biologie","9","","9"
"vivant","cellule","biologie","9","",""
"recherche","=science=","biologie","","",""
"médecine","=science=","biologie","6","","6"
"géologie","=science=","biologie","6","","6"
"zootechnie","=science=","biologie","6","","6"
"biophysique","=science=","biologie","6","","6"
"entomologie","=science=","biologie","6","","6"
"génétique","=science=","biologie","6","","6"
"paléontologie","=science=","biologie","6","","6"
"éthologie","=science=","biologie","6","","6"
"toxicologie","=science=","biologie","6","","6"
"biochimie","=science=","biologie","15","","6"
"biochimie","=science=","biologie","6","","6"
"anatomie","=science=","biologie","6","","6"
"étudier","=science=","biologie","14","","14"
"géologie","étude","biologie","6","","6"
"anatomie","étude","biologie","6","","6"
"recherche","Science","biologie","","",""
"médecine","Science","biologie","6","","6"
